*0430*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0430;145313740;1;0;289;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145313741;1;0;49;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145313742;1;0;238;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;212336323;1;0;134;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;212336324;1;0;33;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325591;1;0;164;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325592;1;0;200;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325593;1;0;74;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325594;1;0;72;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;212336325;1;0;12;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;212336326;1;0;16;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325596;1;0;230;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325597;1;0;123;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325598;1;0;12;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325599;1;0;177;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325600;1;0;93;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;212336327;1;0;8;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;212336328;1;0;84;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325602;1;0;216;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325603;1;0;57;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325604;1;0;478;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325605;1;0;42;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325606;1;0;156;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325607;1;0;61;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325608;1;0;168;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325609;1;0;321;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325610;1;0;104;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325611;1;0;178;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325612;1;0;13;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325613;1;0;149;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325614;1;0;17;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325615;1;0;125;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325616;1;0;2020;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325617;1;0;392;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325618;1;0;1070;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325619;1;0;2086;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325620;1;0;216;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325621;1;0;704;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325622;1;0;773;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325623;1;0;63;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325624;1;0;135;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325625;1;0;186;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325626;1;0;437;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325627;1;0;17;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325628;1;0;80;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325629;1;0;39;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325630;1;0;57;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325631;1;0;102;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325632;1;0;11;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325633;1;0;127;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325634;1;0;70;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;276445272;1;0;44;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;276445273;1;0;23;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325636;1;0;45;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325637;1;0;197;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325638;1;0;86;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325639;1;0;77;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325640;1;0;72;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325641;1;0;149;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325642;1;0;24;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325643;1;0;460;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325644;1;0;382;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325645;1;0;477;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325646;1;0;433;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325647;1;0;143;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325648;1;0;3;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325649;1;0;188;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325650;1;0;63;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325651;1;0;150;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325652;1;0;113;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325653;1;0;33;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325654;1;0;121;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325655;1;0;3;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325656;1;0;662;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325657;1;0;1195;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325658;1;0;460;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325659;1;0;513;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325660;1;0;465;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325661;1;0;38;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325662;1;0;53;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325663;1;0;40;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;212336329;1;0;204;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325666;1;0;13;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;212336330;1;0;44;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325668;1;0;177;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325669;1;0;112;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325670;1;0;18;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325671;1;0;54;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325672;1;0;107;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325673;1;0;323;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325674;1;0;104;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325675;1;0;498;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325676;1;0;209;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325677;1;0;59;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325678;1;0;54;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325679;1;0;81;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325680;1;0;76;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325681;1;0;295;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325682;1;0;191;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325683;1;0;66;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325684;1;0;33;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325685;1;0;44;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325686;1;0;117;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325687;1;0;200;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325688;1;0;96;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;212336331;1;0;219;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325690;1;0;18;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325691;1;0;74;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325692;1;0;86;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325693;1;0;70;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325694;1;0;63;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325695;1;0;209;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325696;1;0;73;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325697;1;0;342;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325698;1;0;160;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325699;1;0;158;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325700;1;0;856;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325701;1;0;28;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325702;1;0;62;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325703;1;0;70;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325704;1;0;70;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325705;1;0;289;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325706;1;0;209;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325707;1;0;192;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325708;1;0;96;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325709;1;0;119;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325710;1;0;60;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325711;1;0;55;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325712;1;0;11;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325713;1;0;58;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325714;1;0;57;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325715;1;0;70;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325716;1;0;53;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325717;1;0;97;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325718;1;0;235;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325719;1;0;24;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325720;1;0;149;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325721;1;0;325;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325722;1;0;79;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325723;1;0;100;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325724;1;0;12;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325725;1;0;104;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325726;1;0;104;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325727;1;0;114;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325728;1;0;195;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325729;1;0;123;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325730;1;0;250;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;276445275;1;0;11;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325732;1;0;104;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325733;1;0;91;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325734;1;0;92;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;212336332;1;0;64;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;212336333;1;0;19;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325736;1;0;120;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325737;1;0;64;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325738;1;0;46;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325739;1;0;106;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325740;1;0;42;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325741;1;0;96;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325742;1;0;65;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325743;1;0;69;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325744;1;0;24;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325745;1;0;55;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325746;1;0;575;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325748;1;0;80;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325749;1;0;66;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325750;1;0;151;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325751;1;0;90;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325752;1;0;77;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325753;1;0;116;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325754;1;0;35;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;212336334;1;0;3;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;212336335;1;0;58;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325756;1;0;116;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325757;1;0;248;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325758;1;0;135;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325759;1;0;20;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325760;1;0;93;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325761;1;0;65;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325762;1;0;137;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325763;1;0;58;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325764;1;0;3;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325765;1;0;379;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325766;1;0;497;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325767;1;0;83;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325768;1;0;265;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325769;1;0;161;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325770;1;0;290;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325771;1;0;290;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;166320161;1;0;205;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;166320162;1;0;1084;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325773;1;0;358;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325774;1;0;319;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325775;1;0;66;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325777;1;0;199;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325778;1;0;1557;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325779;1;0;67;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325780;1;0;20;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325781;1;0;21;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325782;1;0;195;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;212339316;1;0;295;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;212339317;1;0;86;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325784;1;0;178;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325785;1;0;47;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325786;1;0;153;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325787;1;0;244;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325788;1;0;3;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325789;1;0;531;1#2;10-50;10-50;;19.50;50.0;Ingen;
0430;145325790;1;0;92;1#2;10-50;10-50;;19.50;50.0;Ingen;
