*0517*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0517;145423996;1;0;1211;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0517;145423997;1;0;610;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0517;145423998;1;0;227;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0517;145423999;1;0;647;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0517;163195648;1;0;15;1#2;T8-50;;;19.50;50.0;Ingen;
0517;163195649;1;0;120;1#2;T8-50;;;19.50;50.0;Ingen;
0517;145424001;1;0;11;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424002;1;0;594;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424003;1;0;119;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424004;1;0;115;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424005;1;0;369;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424006;1;0;618;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424007;1;0;84;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424008;1;0;460;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424009;1;0;1053;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424010;1;0;1029;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424011;1;0;269;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424012;1;0;77;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424013;1;0;675;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424014;1;0;152;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424015;1;0;438;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424016;1;0;951;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424017;1;0;262;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424018;1;0;222;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424019;1;0;724;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424020;1;0;78;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424021;1;0;271;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424022;1;0;134;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424023;1;0;479;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424024;1;0;922;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424025;1;0;549;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424026;1;0;363;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424027;1;0;85;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424028;1;0;768;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424029;1;0;143;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424030;1;0;185;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424031;1;0;266;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424032;1;0;22;1#2;8-32;8-32;;15.00;32.0;Ingen;
0517;145424033;1;0;100;1#2;10-50;10-50;;15.00;50.0;Ingen;
0517;145424034;1;0;24;1#2;10-50;10-50;;15.00;50.0;Ingen;
0517;145424035;1;0;87;1#2;10-50;10-50;;15.00;50.0;Ingen;
