*0533*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0533;145428060;1;0;837;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428061;1;0;250;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428062;1;0;26;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428063;1;0;98;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428064;1;0;61;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428065;1;0;4;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428066;1;0;441;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428067;1;0;83;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428068;1;0;259;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428069;1;0;7;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428070;1;0;65;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428071;1;0;59;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428072;1;0;100;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428073;1;0;29;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428074;1;0;134;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428075;1;0;180;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428076;1;0;12;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428077;1;0;525;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428078;1;0;87;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428079;1;0;61;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428080;1;0;601;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428081;1;0;228;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428082;1;0;368;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428083;1;0;79;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428084;1;0;96;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428085;1;0;327;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428086;1;0;410;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428087;1;0;173;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428088;1;0;317;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428089;1;0;163;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428090;1;0;54;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0533;145428091;1;0;191;1#2;T8-40;T8-40;6-28;19.50;40.0;Ingen;
0533;145428092;1;0;187;1#2;T8-40;T8-40;6-28;19.50;40.0;Ingen;
0533;145428093;1;0;323;1#2;T8-40;T8-40;6-28;19.50;40.0;Ingen;
