*0515*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0515;145418817;1;0;3313;1#2;T8-50;10-50;6-28;15.00;50.0;Ingen;
0515;145422981;1;0;36;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145422982;1;0;340;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145422983;1;0;230;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145422984;1;0;135;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145422985;1;0;79;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145422986;1;0;587;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145422987;1;0;176;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145422988;1;0;354;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145422989;1;0;102;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145422990;1;0;41;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145422991;1;0;108;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145422992;1;0;192;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145422993;1;0;730;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145422994;1;0;115;1#2;T8-50;;6-28;19.50;50.0;Ingen;
0515;145422995;1;0;877;1#2;T8-50;;6-28;19.50;50.0;Ingen;
0515;145422996;1;0;110;1#2;T8-50;;6-28;19.50;50.0;Ingen;
0515;145422997;1;0;193;1#2;T8-50;;6-28;19.50;50.0;Ingen;
0515;145422998;1;0;440;1#2;T8-50;;6-28;19.50;50.0;Ingen;
0515;145422999;1;0;121;1#2;T8-50;;6-28;19.50;50.0;Ingen;
0515;145423000;1;0;221;1#2;T8-50;;6-28;19.50;50.0;Ingen;
0515;145423001;1;0;1753;1#2;T8-50;;6-28;19.50;50.0;Ingen;
0515;145423002;1;0;357;1#2;T8-50;;6-28;19.50;50.0;Ingen;
0515;145423003;1;0;429;1#2;T8-50;;6-28;19.50;50.0;Ingen;
0515;145423004;1;0;90;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423005;1;0;316;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423006;1;0;377;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423007;1;0;64;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423008;1;0;257;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423009;1;0;20;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423010;1;0;124;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423011;1;0;62;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423012;1;0;384;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423013;1;0;583;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423014;1;0;97;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423015;1;0;27;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423016;1;0;261;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423017;1;0;55;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423018;1;0;66;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423019;1;0;130;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423020;1;0;42;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423021;1;0;74;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423022;1;0;96;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423023;1;0;214;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423024;1;0;49;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423025;1;0;241;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423026;1;0;341;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423027;1;0;100;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423028;1;0;125;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423029;1;0;111;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423030;1;0;1111;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423031;1;0;222;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423032;1;0;182;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423033;1;0;145;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423034;1;0;168;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423035;1;0;543;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423036;1;0;219;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423037;1;0;433;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423038;1;0;35;1#2;6-28;;6-28;15.00;28.0;Ingen;
0515;145423039;1;0;24;1#2;6-28;;6-28;15.00;28.0;Ingen;
0515;145423040;1;0;76;1#2;6-28;;6-28;15.00;28.0;Ingen;
0515;145423041;1;0;232;1#2;6-28;;6-28;15.00;28.0;Ingen;
0515;145423042;1;0;115;1#2;6-28;;6-28;15.00;28.0;Ingen;
0515;145423043;1;0;89;1#2;6-28;;6-28;15.00;28.0;Ingen;
0515;145423044;1;0;705;1#2;6-28;;6-28;15.00;28.0;Ingen;
0515;145423045;1;0;132;1#2;6-28;;6-28;15.00;28.0;Ingen;
0515;145423046;1;0;70;1#2;6-28;;6-28;15.00;28.0;Ingen;
0515;145423047;1;0;356;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423048;1;0;1154;1#2;T8-50;10-50;;15.00;50.0;Ingen;
0515;145423049;1;0;544;1#2;T8-50;10-50;;15.00;50.0;Ingen;
0515;145423050;1;0;773;1#2;T8-50;10-50;;15.00;50.0;Ingen;
0515;145423051;1;0;776;1#2;T8-50;10-50;;15.00;50.0;Ingen;
0515;145423052;1;0;662;1#2;T8-50;10-50;;15.00;50.0;Ingen;
0515;145423053;1;0;4445;1#2;T8-50;10-50;;15.00;50.0;Ingen;
0515;145423054;1;0;3123;1#2;T8-50;10-50;;15.00;50.0;Ingen;
0515;145423055;1;0;894;1#2;T8-50;10-50;;15.00;50.0;Ingen;
0515;145423056;1;0;78;1#2;T8-50;10-50;;15.00;50.0;Ingen;
0515;145423057;1;0;70;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423058;1;0;134;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423059;1;0;273;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423060;1;0;335;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423061;1;0;291;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423062;1;0;307;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423063;1;0;415;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423064;1;0;345;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423065;1;0;302;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423066;1;0;428;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423067;1;0;227;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423068;1;0;90;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423069;1;0;12;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423070;1;0;161;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423071;1;0;39;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423072;1;0;74;1#2;T8-50;;6-28;15.00;50.0;Ingen;
0515;145423073;1;0;134;1#2;T8-50;;6-28;15.00;50.0;Ingen;
