*0227*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0227;145180142;1;0;133;1#2;T8-40;T8-40;;12.40;40.0;Ingen;
0227;145180143;1;0;343;1#2;T8-50;10-50;T8-40;19.50;50.0;Ingen;
0227;145180144;1;0;155;1#2;T8-50;10-50;T8-40;19.50;50.0;Ingen;
0227;145180145;1;0;133;1#2;T8-50;10-50;T8-40;19.50;50.0;Ingen;
0227;212399108;1;0;7;1#2;T8-50;10-50;T8-40;19.50;50.0;Ingen;
0227;212399109;1;0;172;1#2;T8-50;10-50;T8-40;19.50;50.0;Ingen;
0227;145180147;1;0;15;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0227;145180148;1;0;428;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0227;145180149;1;0;78;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0227;145180150;1;0;98;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0227;145180151;1;0;19;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0227;157081944;1;0;6;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0227;145180153;1;0;57;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0227;212399110;1;0;36;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0227;212399111;1;0;41;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0227;212399112;1;0;8;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0227;145180155;1;0;55;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0227;212399113;1;0;241;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0227;212399114;1;0;7;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0227;212399115;1;0;57;1#2;10-50;10-50;;19.50;50.0;Ingen;
0227;212399116;1;0;12;1#2;10-50;10-50;;19.50;50.0;Ingen;
0227;212399117;1;0;36;1#2;10-50;10-50;;19.50;50.0;Ingen;
0227;212399118;1;0;48;1#2;10-50;10-50;;19.50;50.0;Ingen;
0227;145180160;1;0;80;1#2;10-50;10-50;T8-40;19.50;50.0;Ingen;
0227;145180161;1;0;57;1#2;10-50;10-50;T8-40;19.50;50.0;Ingen;
0227;237414892;1;0;164;1#2;10-50;10-50;T8-40;19.50;50.0;Ingen;
0227;237414893;1;0;35;1#2;10-50;10-50;T8-40;19.50;50.0;Ingen;
0227;145180163;1;0;13;1#2;10-50;10-50;T8-40;19.50;50.0;Ingen;
0227;145180164;1;0;12;1#2;10-50;10-50;T8-40;19.50;50.0;Ingen;
0227;212399119;1;0;177;1#2;10-50;10-50;T8-40;19.50;50.0;Ingen;
0227;212399120;1;0;27;1#2;10-50;10-50;T8-40;19.50;50.0;Ingen;
0227;145180166;1;0;155;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0227;145180167;1;0;45;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0227;145180168;1;0;47;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0227;145180169;1;0;160;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0227;145180170;1;0;433;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0227;145180171;1;0;102;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0227;145180172;1;0;96;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0227;145180174;1;0;13;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0227;145180175;1;0;110;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0227;145180176;1;0;72;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0227;145180178;1;0;2;1;T8-50;10-50;T8-40;15.00;50.0;Ingen;
0227;145180179;1;0;3;1;T8-50;10-50;T8-40;15.00;50.0;Ingen;
0227;145180180;1;0;78;1#2;T8-50;10-50;T8-40;15.00;50.0;Ingen;
0227;145180181;1;0;60;1#2;T8-50;10-50;T8-40;15.00;50.0;Ingen;
0227;145180182;1;0;95;1#2;T8-50;10-50;T8-40;15.00;50.0;Ingen;
0227;145180183;1;0;74;1#2;T8-50;10-50;T8-40;15.00;50.0;Ingen;
0227;145180184;1;0;126;1#2;T8-50;10-50;T8-40;15.00;50.0;Ingen;
