*0231*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0231;145167831;1;0;31;1#2;10-50;10-50;;19.50;50.0;Ingen;
0231;145167836;1;0;418;1#2;10-50;10-50;;19.50;50.0;Ingen;
0231;145167864;1;0;45;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0231;145167865;1;0;33;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0231;145182379;1;0;4;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;145182380;1;0;61;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;145182381;1;0;45;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;145182382;1;0;67;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;264591191;1;0;60;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;264591192;1;0;55;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;254296909;1;0;84;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;145182385;1;0;32;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;145182386;1;0;38;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;145182387;1;0;57;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;145182388;1;0;136;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;145182390;1;0;89;1#2;10-50;10-50;;19.50;50.0;Ingen;
0231;145182392;1;0;106;1#2;10-50;10-50;;19.50;50.0;Ingen;
0231;254296910;1;0;8;1;10-50;10-50;;19.50;50.0;Ingen;
0231;254296911;1;0;10;1;10-50;10-50;;19.50;50.0;Ingen;
0231;254296912;1;0;6;1;10-50;10-50;;19.50;50.0;Ingen;
0231;254296913;1;0;7;1;10-50;10-50;;19.50;50.0;Ingen;
0231;254296914;1;0;15;1;10-50;10-50;;19.50;50.0;Ingen;
0231;254296915;1;0;5;1;10-50;10-50;;19.50;50.0;Ingen;
0231;254296916;1;0;14;1;10-50;10-50;;19.50;50.0;Ingen;
0231;254296917;1;0;6;1;10-50;10-50;;19.50;50.0;Ingen;
0231;145182396;1;0;45;1#2;10-50;10-50;;19.50;50.0;Ingen;
0231;145182397;1;0;64;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;145182398;1;0;48;1#2;T8-40;T8-40;8-32;15.00;40.0;Ingen;
0231;145182399;1;0;270;1#2;T8-40;T8-40;8-32;15.00;40.0;Ingen;
0231;145182400;1;0;168;1#2;8-32;8-32;8-32;12.40;32.0;Ingen;
0231;145182401;1;0;101;1#2;T8-40;T8-40;8-32;15.00;40.0;Ingen;
0231;145182402;1;0;47;1#2;T8-40;T8-40;8-32;15.00;40.0;Ingen;
0231;145182403;1;0;47;1#2;T8-40;T8-40;8-32;15.00;40.0;Ingen;
0231;145182404;1;0;80;1#2;T8-40;T8-40;8-32;15.00;40.0;Ingen;
0231;145182405;1;0;52;1#2;T8-40;T8-40;8-32;15.00;40.0;Ingen;
0231;145182406;1;0;52;1#2;T8-40;T8-40;8-32;15.00;40.0;Ingen;
0231;145182407;1;0;20;1#2;10-50;10-50;;19.50;50.0;Ingen;
0231;145182408;1;0;133;1#2;10-50;10-50;;19.50;50.0;Ingen;
0231;145182409;1;0;45;1#2;10-50;10-50;;19.50;50.0;Ingen;
0231;179789228;1;0;7;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;264166457;1;0;6;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;264166458;1;0;17;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;179789230;1;0;13;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;179789231;1;0;164;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;264166459;1;0;33;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
0231;264166460;1;0;41;1#2;T8-40;T8-40;T8-40;15.00;40.0;Ingen;
