*0512*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0512;145422422;1;0;41;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422423;1;0;37;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422424;1;0;66;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;237478017;1;0;8;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;237478018;1;0;87;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422426;1;0;38;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422427;1;0;83;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422428;1;0;108;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422429;1;0;2;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422430;1;0;64;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422431;1;0;39;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422432;1;0;29;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422433;1;0;194;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422434;1;0;131;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422435;1;0;130;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422436;1;0;119;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422437;1;0;11;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422438;1;0;132;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422439;1;0;53;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422440;1;0;73;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422441;1;0;22;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422442;1;0;172;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422443;1;0;51;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422444;1;0;54;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422445;1;0;251;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422446;1;0;113;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422447;1;0;240;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422448;1;0;248;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422449;1;0;4;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422450;1;0;55;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422451;1;0;633;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422452;1;0;58;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422453;1;0;64;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422454;1;0;203;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422455;1;0;3;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422456;1;0;105;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422457;1;0;403;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422458;1;0;57;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422459;1;0;252;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422459;2;43;252;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422460;1;0;172;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422461;1;0;505;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422462;1;0;54;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422463;1;0;12;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422464;1;0;556;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422465;1;0;323;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422466;1;0;39;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422467;1;0;307;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422468;1;0;211;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422469;1;0;2759;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422470;1;0;98;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422471;1;0;9368;1#2;10-50;10-50;;19.50;50.0;Ingen;
0512;145422472;1;0;95;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422473;1;0;88;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422474;1;0;244;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422475;1;0;77;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422476;1;0;76;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422477;1;0;243;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422478;1;0;107;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422479;1;0;133;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422480;1;0;75;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422481;1;0;37;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422482;1;0;115;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422483;1;0;172;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422484;1;0;186;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422485;1;0;16;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422486;1;0;15;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422487;1;0;77;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422488;1;0;159;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422489;1;0;108;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422490;1;0;115;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422491;1;0;153;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422492;1;0;60;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422493;1;0;41;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422494;1;0;65;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422495;1;0;240;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422496;1;0;170;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;163459814;1;0;32;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;163459815;1;0;77;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422498;1;0;66;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422499;1;0;14;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422500;1;0;9;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422501;1;0;57;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422502;1;0;107;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422503;1;0;33;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422504;1;0;31;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422505;1;0;114;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422506;1;0;30;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422507;1;0;13;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;163459816;1;0;182;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422510;1;0;87;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;163459817;1;0;16;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;163459818;1;0;13;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422512;1;0;65;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422513;1;0;75;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422514;1;0;163;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422515;1;0;97;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422516;1;0;81;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422517;1;0;157;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422518;1;0;16;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422519;1;0;67;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422520;1;0;8;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422521;1;0;115;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422522;1;0;131;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422523;1;0;58;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422524;1;0;44;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0512;145422525;1;0;74;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422526;1;0;273;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422527;1;0;358;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0512;145422528;1;0;257;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
