*0511*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0511;240570695;1;0;52;1#2;10-50;;;19.50;50.0;Ingen;
0511;145422032;1;0;43;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422033;1;0;3;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422034;1;0;10;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422035;1;0;315;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422036;1;0;178;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422037;1;0;466;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422038;1;0;529;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422039;1;0;740;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422040;1;0;316;1#2;T8-40;T8-40;6-28;19.50;40.0;Ingen;
0511;145422041;1;0;654;1#2;T8-40;T8-40;6-28;19.50;40.0;Ingen;
0511;145422042;1;0;68;1#2;T8-40;T8-40;6-28;19.50;40.0;Ingen;
0511;145422045;1;0;14;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422046;1;0;3;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422047;1;0;15;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422048;1;0;65;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422049;1;0;53;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422050;1;0;37;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422051;1;0;70;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422052;1;0;405;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422053;1;0;751;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422054;1;0;168;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422055;1;0;548;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422056;1;0;353;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422057;1;0;137;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422058;1;0;24;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422059;1;0;489;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422060;1;0;385;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422061;1;0;52;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422062;1;0;425;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422063;1;0;65;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422064;1;0;106;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422065;1;0;53;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422066;1;0;62;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422067;1;0;418;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422068;1;0;311;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422069;1;0;201;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422070;1;0;173;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422071;1;0;164;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422072;1;0;578;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422073;1;0;52;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
0511;145422074;1;0;186;1#2;T8-40;T8-40;;19.50;40.0;Ingen;
