*0438*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0438;145326534;1;0;22;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326535;1;0;211;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326536;1;0;227;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326537;1;0;107;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326538;1;0;1676;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326539;1;0;986;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326540;1;0;1118;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326541;1;0;141;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326542;1;0;369;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326543;1;0;301;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326544;1;0;45;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326545;1;0;17;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326546;1;0;767;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326547;1;0;16;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326548;1;0;143;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326550;1;0;144;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326551;1;0;4;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326552;1;0;94;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326553;1;0;134;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326554;1;0;85;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326555;1;0;122;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326556;1;0;190;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326557;1;0;25;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326558;1;0;6;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326559;1;0;172;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326560;1;0;356;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326561;1;0;82;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326562;1;0;12;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326563;1;0;367;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
0438;145326564;1;0;61;1#2;T8-50;10-50;6-28;19.50;50.0;Ingen;
