*0214*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0214;145167811;1;0;267;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145167812;1;0;30;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170064;1;0;68;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170065;1;0;136;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170066;1;0;75;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170067;1;0;48;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170068;1;0;47;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170069;1;0;41;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170070;1;0;31;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170071;1;0;81;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170072;1;0;189;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170073;1;0;164;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170074;1;0;24;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170075;1;0;65;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170077;1;0;33;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170078;1;0;238;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;212648004;1;0;8;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;212648005;1;0;95;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170080;1;0;19;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170081;1;0;82;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170082;1;0;63;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170083;1;0;141;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170084;1;0;157;1#2;T8-40;10-50;;15.00;40.0;Ingen;
0214;145170085;1;0;156;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;145170086;1;0;37;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;145170087;1;0;57;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;145170088;1;0;18;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170089;1;0;12;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170090;1;0;124;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170091;1;0;84;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170092;1;0;105;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170093;1;0;110;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170094;1;0;86;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170095;1;0;175;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170096;1;0;81;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170097;1;0;142;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170098;1;0;2133;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170099;1;0;1345;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170100;1;0;167;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170101;1;0;94;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170102;1;0;131;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170105;1;0;155;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170106;1;0;90;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170107;1;0;124;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170108;1;0;97;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170109;1;0;17;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170110;1;0;42;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;268599710;1;0;171;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;268599711;1;0;124;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170112;1;0;251;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170113;1;0;192;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170114;1;0;15;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170115;1;0;411;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170117;1;0;143;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170118;1;0;73;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170119;1;0;17;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170120;1;0;128;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170121;1;0;117;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170122;1;0;11;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170123;1;0;34;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170124;1;0;54;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170125;1;0;80;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170126;1;0;37;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170127;1;0;27;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170128;1;0;15;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170129;1;0;431;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170130;1;0;330;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170131;1;0;25;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170132;1;0;82;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170133;1;0;207;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170134;1;0;131;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170135;1;0;38;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170136;1;0;21;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170137;1;0;82;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170138;1;0;53;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170139;1;0;145;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170140;1;0;50;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170141;1;0;133;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170142;1;0;354;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170143;1;0;84;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170144;1;0;74;1#2;10-50;10-50;;19.50;50.0;Ingen;
0214;145170145;1;0;114;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170146;1;0;38;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170147;1;0;34;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170148;1;0;92;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170149;1;0;50;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170150;1;0;65;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170151;1;0;61;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170152;1;0;110;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170153;1;0;25;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170154;1;0;114;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170155;1;0;395;1#2;T8-40;10-50;;15.00;40.0;Ingen;
0214;145170156;1;0;70;1#2;T8-40;10-50;;15.00;40.0;Ingen;
0214;145170157;1;0;328;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170158;1;0;259;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170159;1;0;71;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170160;1;0;26;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170161;1;0;79;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170162;1;0;404;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170163;1;0;29;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170164;1;0;52;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170165;1;0;123;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170166;1;0;104;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170167;1;0;619;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170168;1;0;301;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170169;1;0;507;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170170;1;0;257;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170171;1;0;375;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170172;1;0;59;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;276741126;1;0;6;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;276741127;1;0;91;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170174;1;0;36;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170175;1;0;86;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170176;1;0;81;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170177;1;0;68;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170178;1;0;40;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170179;1;0;76;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170180;1;0;59;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170181;1;0;63;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170182;1;0;45;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170183;1;0;215;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170184;1;0;150;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170185;1;0;117;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170186;1;0;85;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;276741128;1;0;20;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;276741129;1;0;10;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170188;1;0;39;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170189;1;0;224;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170190;1;0;40;1#2;T8-40;10-50;;15.00;40.0;Ingen;
0214;145170191;1;0;55;1#2;T8-40;10-50;;15.00;40.0;Ingen;
0214;145170192;1;0;29;1#2;T8-40;10-50;;15.00;40.0;Ingen;
0214;145170193;1;0;32;1#2;T8-40;10-50;;15.00;40.0;Ingen;
0214;145170194;1;0;35;1#2;T8-40;10-50;;15.00;40.0;Ingen;
0214;145170195;1;0;123;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;268599712;1;0;132;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;268599713;1;0;22;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;145170197;1;0;92;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;145170198;1;0;190;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;212641869;1;0;7;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;212641870;1;0;102;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;145170200;1;0;160;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;212641871;1;0;85;1#2;T8-40;10-50;;15.00;40.0;Ingen;
0214;145170202;1;0;84;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170203;1;0;76;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170204;1;0;113;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170205;1;0;64;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170206;1;0;73;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170207;1;0;352;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170208;1;0;142;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170209;1;0;112;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;212648126;1;0;57;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;212648127;1;0;6;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170211;1;0;45;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170212;1;0;56;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170213;1;0;52;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170214;1;0;167;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;145170215;1;0;184;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;145170216;1;0;121;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;145170217;1;0;130;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;145170218;1;0;224;1#2;T8-40;10-50;8-32;15.00;40.0;Ingen;
0214;268599714;1;0;26;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;268599715;1;0;40;1#2;T8-40;10-50;T8-40;15.00;40.0;Ingen;
0214;268599716;1;0;89;1#2;T8-40;10-50;;15.00;40.0;Ingen;
