*0118*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0118;145110440;1;0;667;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145110441;1;0;167;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145110442;1;0;990;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145110443;1;0;328;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145110444;1;0;184;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145110445;1;0;214;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145110446;1;0;28;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145110447;1;0;600;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145110448;1;0;130;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145110449;1;0;122;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145110450;1;0;11;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;157197873;1;0;14;1#2;10-50;;;19.50;50.0;Ingen;
0118;157197874;1;0;25;1#2;10-50;;;19.50;50.0;Ingen;
0118;159621873;1;0;25;1#2;10-50;;;19.50;50.0;Ingen;
0118;159621874;1;0;138;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110457;1;0;210;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110458;1;0;8;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110459;1;0;62;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110460;1;0;49;1#2;10-50;;;19.50;50.0;Ingen;
0118;159621875;1;0;63;1#2;10-50;;;19.50;50.0;Ingen;
0118;159621876;1;0;33;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110462;1;0;112;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110471;1;0;43;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110472;1;0;76;1#2;10-50;;;19.50;50.0;Ingen;
0118;159621877;1;0;120;1#2;10-50;;;19.50;50.0;Ingen;
0118;159621878;1;0;49;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110474;1;0;238;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110475;1;0;49;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110476;1;0;60;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110477;1;0;23;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110478;1;0;64;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110479;1;0;70;1#2;10-50;;;19.50;50.0;Ingen;
0118;159621879;1;0;138;1#2;10-50;;;19.50;50.0;Ingen;
0118;159621880;1;0;26;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110481;1;0;106;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110482;1;0;113;1#2;10-50;;;19.50;50.0;Ingen;
0118;145110483;1;0;62;1#2;10-50;;;19.50;50.0;Ingen;
0118;145127662;1;0;19;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127663;1;0;83;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127664;1;0;389;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127665;1;0;664;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127666;1;0;109;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127667;1;0;145;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127668;1;0;42;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127670;1;0;65;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127671;1;0;64;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127672;1;0;40;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127673;1;0;36;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127675;1;0;74;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127676;1;0;23;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127677;1;0;28;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127678;1;0;53;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127680;1;0;51;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127681;1;0;62;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127682;1;0;31;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127683;1;0;36;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127685;1;0;65;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127686;1;0;21;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127687;1;0;27;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;159621881;1;0;20;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;159621882;1;0;24;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127689;1;0;35;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127691;1;0;12;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127692;1;0;61;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127693;1;0;227;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127696;1;0;41;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127698;1;0;89;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127700;1;0;27;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127701;1;0;172;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127702;1;0;190;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127703;1;0;68;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127705;1;0;103;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127706;1;0;7;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127707;1;0;6;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127710;1;0;28;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127711;1;0;59;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127712;1;0;31;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127713;1;0;107;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127714;1;0;239;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127717;1;0;39;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127719;1;0;101;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127722;1;0;88;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127723;1;0;255;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127724;1;0;100;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127727;1;0;13;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127728;1;0;18;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127729;1;0;21;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127730;1;0;12;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127731;1;0;7;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127732;1;0;13;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127733;1;0;18;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127737;1;0;141;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127738;1;0;25;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127739;1;0;86;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127740;1;0;23;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127741;1;0;179;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127742;1;0;315;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127744;1;0;76;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127745;1;0;388;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127746;1;0;59;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;159621883;1;0;31;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;159621884;1;0;84;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127748;1;0;25;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127750;1;0;9;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127751;1;0;56;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127752;1;0;62;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127753;1;0;328;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127754;1;0;23;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127755;1;0;259;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127756;1;0;54;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127757;1;0;103;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127758;1;0;153;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127759;1;0;58;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127761;1;0;107;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127762;1;0;75;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127763;1;0;167;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127764;1;0;483;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127765;1;0;147;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127766;1;0;46;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127767;1;0;103;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127768;1;0;76;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127769;1;0;175;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127770;1;0;108;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127772;1;0;49;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127774;1;0;40;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127775;1;0;252;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127777;1;0;97;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;229200961;1;0;142;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;229200962;1;0;8;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127779;1;0;415;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0118;145127782;1;0;80;1#2;T8-50;10-50;;19.50;50.0;Ingen;
