*0545*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0545;145431627;1;0;106;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;145431628;1;0;2174;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;246107687;1;0;232;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;246107688;1;0;5;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;145431630;1;0;280;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;246107689;1;0;735;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;246107690;1;0;6;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;145431632;1;0;13;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;246107691;1;0;130;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;246107692;1;0;58;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;145431634;1;0;10;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;145431635;1;0;75;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431636;1;0;138;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431637;1;0;25;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431638;1;0;997;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431639;1;0;332;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431640;1;0;52;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431641;1;0;315;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431642;1;0;870;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431643;1;0;43;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;145431644;1;0;29;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;145431645;1;0;36;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;145431646;1;0;151;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;145431647;1;0;107;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;145431648;1;0;127;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;145431649;1;0;127;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;145431650;1;0;105;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;145431651;1;0;48;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;145431652;1;0;144;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0545;145431653;1;0;221;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431654;1;0;159;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431655;1;0;12;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431656;1;0;202;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431657;1;0;74;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431658;1;0;225;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431659;1;0;15;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431660;1;0;42;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431661;1;0;169;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431662;1;0;52;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431663;1;0;9;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431664;1;0;36;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431665;1;0;12;1#2;10-50;10-50;;15.00;50.0;Ingen;
0545;184904782;1;0;10;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;184904783;1;0;6;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431667;1;0;367;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431668;1;0;37;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431669;1;0;358;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431670;1;0;204;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;245922547;1;0;188;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;245922548;1;0;124;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431672;1;0;297;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;245922549;1;0;246;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;245922550;1;0;400;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;245922551;1;0;48;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431674;1;0;21;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;245922552;1;0;72;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;245922553;1;0;225;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431676;1;0;94;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431677;1;0;38;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431678;1;0;11;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431679;1;0;110;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431680;1;0;138;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431681;1;0;185;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431682;1;0;215;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431683;1;0;39;1#2;10-50;10-50;;19.50;50.0;Ingen;
0545;145431684;1;0;120;1#2;10-50;10-50;;19.50;50.0;Ingen;
