*0235*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0235;145185348;1;0;23;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185349;1;0;77;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185350;1;0;13;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185351;1;0;88;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185352;1;0;94;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185353;1;0;105;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185355;1;0;181;1#2;8-32;8-32;;19.50;32.0;Ingen;
0235;145185356;1;0;138;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185357;1;0;7;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185358;1;0;135;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185359;1;0;43;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185360;1;0;74;1;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185361;1;0;277;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0235;145185362;1;0;81;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0235;145185363;1;0;110;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0235;145185364;1;0;19;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185365;1;0;24;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185366;1;0;49;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185367;1;0;541;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;151823179;1;0;463;1#2;8-32;8-32;;19.50;32.0;Ingen;
0235;151823180;1;0;98;1#2;8-32;8-32;;19.50;32.0;Ingen;
0235;145185369;1;0;129;1#2;8-32;8-32;;19.50;32.0;Ingen;
0235;157081664;1;0;10;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;157081665;1;0;50;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185371;1;0;40;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
0235;145185372;1;0;44;1#2;8-32;8-32;T8-40;19.50;32.0;Ingen;
