*0412*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0412;145316502;1;0;270;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316503;1;0;62;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316504;1;0;55;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316505;1;0;86;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316506;1;0;46;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316507;1;0;41;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316508;1;0;90;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316509;1;0;220;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;246315531;1;0;66;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;246315532;1;0;37;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220370978;1;0;4;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220370979;1;0;102;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316512;1;0;59;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316513;1;0;107;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316514;1;0;109;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329912;1;0;29;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329913;1;0;49;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316516;1;0;76;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316517;1;0;219;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316518;1;0;76;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;159873975;1;0;5;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;159873976;1;0;4;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;219678542;1;0;17;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;219678543;1;0;109;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316521;1;0;286;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316522;1;0;128;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316523;1;0;55;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220033902;1;0;28;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220033903;1;0;4;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316525;1;0;49;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316526;1;0;34;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316527;1;0;79;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316528;1;0;102;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316529;1;0;53;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316530;1;0;52;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316531;1;0;30;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316532;1;0;6;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316533;1;0;58;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316534;1;0;97;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316535;1;0;58;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316536;1;0;113;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316537;1;0;27;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316538;1;0;97;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316539;1;0;66;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329914;1;0;80;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329915;1;0;161;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316541;1;0;189;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316542;1;0;78;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316543;1;0;232;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316544;1;0;66;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316545;1;0;7;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316546;1;0;51;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316547;1;0;34;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316548;1;0;25;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316549;1;0;25;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316550;1;0;74;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;248900051;1;0;1;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;248900052;1;0;43;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316552;1;0;72;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329916;1;0;30;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329917;1;0;31;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316554;1;0;68;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329918;1;0;22;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329919;1;0;78;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316556;1;0;201;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316557;1;0;144;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316558;1;0;286;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316559;1;0;149;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316560;1;0;10;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316561;1;0;554;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316562;1;0;117;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316563;1;0;27;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316564;1;0;145;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316565;1;0;161;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316566;1;0;113;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316567;1;0;4;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316568;1;0;534;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316569;1;0;4;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316570;1;0;117;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316571;1;0;84;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316572;1;0;477;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316573;1;0;5;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316574;1;0;67;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316575;1;0;43;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316576;1;0;74;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;219678544;1;0;68;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;219678545;1;0;7;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316578;1;0;60;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316579;1;0;185;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316580;1;0;89;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316581;1;0;21;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316582;1;0;29;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316583;1;0;50;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316584;1;0;68;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316585;1;0;245;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316586;1;0;86;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329920;1;0;32;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329921;1;0;18;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316588;1;0;114;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316589;1;0;45;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316590;1;0;104;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316591;1;0;116;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316593;1;0;29;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316594;1;0;14;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316595;1;0;24;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316596;1;0;8;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316597;1;0;162;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;219678546;1;0;171;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;219678547;1;0;91;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316599;1;0;16;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316600;1;0;62;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316601;1;0;211;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316602;1;0;118;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;219540632;1;0;6;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;219540633;1;0;49;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;247739702;1;0;191;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;247739703;1;0;5;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316605;1;0;70;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316606;1;0;45;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329922;1;0;33;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329923;1;0;9;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316608;1;0;79;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316609;1;0;80;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316610;1;0;98;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316611;1;0;31;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220370980;1;0;12;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220370981;1;0;11;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329924;1;0;12;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329925;1;0;26;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316614;1;0;65;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329926;1;0;120;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329927;1;0;26;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316616;1;0;56;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329928;1;0;22;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329929;1;0;8;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329930;1;0;103;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329931;1;0;9;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316619;1;0;258;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316620;1;0;36;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316621;1;0;27;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316622;1;0;21;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316623;1;0;38;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316624;1;0;37;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316625;1;0;35;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316626;1;0;102;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316627;1;0;86;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316628;1;0;49;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316629;1;0;29;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316630;1;0;46;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329932;1;0;146;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220329933;1;0;46;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316632;1;0;178;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316633;1;0;26;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316634;1;0;96;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220370982;1;0;3;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;220370983;1;0;219;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316636;1;0;68;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316637;1;0;41;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316638;1;0;80;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316639;1;0;71;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316640;1;0;56;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316641;1;0;15;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316642;1;0;100;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316643;1;0;14;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316644;1;0;10;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316645;1;0;175;1#2;10-50;10-50;;19.50;50.0;Ingen;
0412;145316646;1;0;24;1#2;10-50;10-50;;19.50;50.0;Ingen;
