*0426*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0426;237418397;1;0;6;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;237418398;1;0;69;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322683;1;0;65;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322684;1;0;84;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322685;1;0;53;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322686;1;0;80;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322687;1;0;274;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;237418399;1;0;59;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;237418400;1;0;65;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322689;1;0;293;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322690;1;0;338;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322691;1;0;35;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322692;1;0;50;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322693;1;0;38;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322694;1;0;39;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322695;1;0;35;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322696;1;0;69;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322697;1;0;144;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;237418401;1;0;7;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;237418402;1;0;64;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;237418403;1;0;24;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322699;1;0;24;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322700;1;0;60;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;237418404;1;0;69;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;237418405;1;0;36;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322702;1;0;139;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322703;1;0;182;1#2;10-50;10-50;;19.50;50.0;Ingen;
0426;145322704;1;0;100;1#2;10-50;10-50;;19.50;50.0;Ingen;
