*0541*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0541;145418829;1;0;1450;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430833;1;0;29;1#2;10-50;10-50;;19.50;50.0;Ingen;
0541;145430834;1;0;39;1#2;10-50;10-50;;19.50;50.0;Ingen;
0541;145430835;1;0;124;1#2;10-50;10-50;;19.50;50.0;Ingen;
0541;145430836;1;0;57;1#2;10-50;10-50;;19.50;50.0;Ingen;
0541;145430837;1;0;76;1#2;10-50;10-50;;19.50;50.0;Ingen;
0541;145430838;1;0;2;1#2;10-50;10-50;;19.50;50.0;Ingen;
0541;145430839;1;0;91;1#2;10-50;10-50;;19.50;50.0;Ingen;
0541;145430840;1;0;91;1#2;10-50;10-50;;19.50;50.0;Ingen;
0541;145430841;1;0;13;1#2;10-50;10-50;;19.50;50.0;Ingen;
0541;145430842;1;0;113;1#2;10-50;10-50;;19.50;50.0;Ingen;
0541;145430843;1;0;76;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430844;1;0;233;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430845;1;0;137;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430846;1;0;80;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430847;1;0;102;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430848;1;0;54;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430849;1;0;46;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430850;1;0;26;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430851;1;0;10;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430852;1;0;85;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430853;1;0;287;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430854;1;0;183;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430855;1;0;613;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430856;1;0;997;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430857;1;0;80;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430858;1;0;968;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430859;1;0;680;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430860;1;0;303;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430861;1;0;669;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430862;1;0;525;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430863;1;0;413;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430864;1;0;346;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430865;1;0;494;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430866;1;0;29;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430867;1;0;257;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430868;1;0;1071;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430869;1;0;59;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430870;1;0;765;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145430877;1;0;74;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0541;145430878;1;0;98;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0541;145430879;1;0;57;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0541;145430880;1;0;108;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0541;145430881;1;0;105;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0541;145430882;1;0;171;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0541;145430883;1;0;35;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0541;276459879;1;0;226;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;276459880;1;0;42;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145475746;1;0;81;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145475747;1;0;48;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145475748;1;0;170;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;276459881;1;0;68;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;276459882;1;0;15;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145475750;1;0;79;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145475751;1;0;162;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;145475752;1;0;71;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;276459883;1;0;126;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
0541;276459884;1;0;53;1#2;T8-40;T8-40;;15.00;40.0;Ingen;
