*0538*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0538;145430032;1;0;276;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430033;1;0;182;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430034;1;0;143;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430035;1;0;322;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430036;1;0;226;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430037;1;0;93;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430038;1;0;548;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430039;1;0;16;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430040;1;0;94;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430041;1;0;70;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430042;1;0;151;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430043;1;0;19;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430044;1;0;72;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430045;1;0;145;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430046;1;0;353;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430047;1;0;207;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430048;1;0;36;2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430049;1;0;447;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430050;1;0;31;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430051;1;0;31;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430052;1;0;302;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430053;1;0;162;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430054;1;0;305;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430055;1;0;203;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430056;1;0;25;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430057;1;0;42;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430058;1;0;77;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430059;1;0;19;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430060;1;0;205;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430061;1;0;19;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430062;1;0;217;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430063;1;0;161;1#2;T8-50;10-50;;19.50;50.0;Ingen;
0538;145430064;1;0;248;1#2;T8-50;10-50;;19.50;50.0;Ingen;
