*0427*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0427;145323165;1;0;67;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323166;1;0;106;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323167;1;0;139;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323168;1;0;124;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323169;1;0;83;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;159482697;1;0;236;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;159482698;1;0;245;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323171;1;0;115;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323172;1;0;153;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323173;1;0;100;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323173;2;86;100;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323174;1;0;61;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323175;1;0;170;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323176;1;0;85;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;276848938;1;0;9;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;276848939;1;0;33;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323178;1;0;61;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323179;1;0;106;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323180;1;0;95;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323181;1;0;100;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323182;1;0;139;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323183;1;0;66;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323184;1;0;136;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;159503991;1;0;41;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;159503992;1;0;11;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323186;1;0;125;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323187;1;0;316;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323188;1;0;17;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323189;1;0;76;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323190;1;0;95;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323191;1;0;7;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323192;1;0;135;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323193;1;0;229;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;159503993;1;0;8;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;159503994;1;0;98;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323195;1;0;35;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323196;1;0;68;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323197;1;0;76;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323198;1;0;63;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323199;1;0;78;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323200;1;0;148;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323201;1;0;50;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323202;1;0;153;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323203;1;0;159;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323204;1;0;166;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323205;1;0;158;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323206;1;0;95;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323207;1;0;480;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323208;1;0;692;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323209;1;0;299;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323210;1;0;313;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323211;1;0;215;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323212;1;0;60;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323213;1;0;127;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323214;1;0;237;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323215;1;0;179;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323216;1;0;294;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323217;1;0;155;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323218;1;0;163;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323219;1;0;140;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;167724238;1;0;538;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;167724239;1;0;331;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323221;1;0;618;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323222;1;0;42;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323223;1;0;193;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323224;1;0;114;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323225;1;0;325;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323226;1;0;93;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323227;1;0;776;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323228;1;0;69;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323229;1;0;83;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323230;1;0;86;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323231;1;0;86;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323232;1;0;196;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323233;1;0;6;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323234;1;0;50;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323235;1;0;296;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323236;1;0;113;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323237;1;0;98;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323238;1;0;87;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323239;1;0;160;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323240;1;0;77;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323241;1;0;90;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323242;1;0;88;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323243;1;0;43;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323244;1;0;124;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323245;1;0;51;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323246;1;0;54;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323247;1;0;243;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323248;1;0;250;1#2;10-50;10-50;;19.50;50.0;Ingen;
0427;145323249;1;0;44;1#2;10-50;10-50;;19.50;50.0;Ingen;
