*0136*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0136;145114023;1;0;75;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114024;1;0;42;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114025;1;0;166;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114026;1;0;34;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114027;1;0;25;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114028;1;0;18;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114029;1;0;79;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114030;1;0;43;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114031;1;0;242;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114032;1;0;76;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114033;1;0;81;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114034;1;0;86;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114035;1;0;129;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114037;1;0;77;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114038;1;0;117;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114039;1;0;71;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114040;1;0;8;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114041;1;0;59;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114042;1;0;4;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114043;1;0;366;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114044;1;0;138;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114045;1;0;20;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114046;1;0;15;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114047;1;0;7;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114048;1;0;240;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114049;1;0;25;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114050;1;0;217;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114051;1;0;61;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114052;1;0;101;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114053;1;0;176;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114054;1;0;65;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114055;1;0;279;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114056;1;0;270;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114057;1;0;7;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114058;1;0;264;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114059;1;0;32;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114060;1;0;157;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114061;1;0;180;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114062;1;0;39;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114063;1;0;28;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114064;1;0;88;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114065;1;0;285;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114066;1;0;83;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114067;1;0;175;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114068;1;0;101;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114069;1;0;84;1#2;10-50;;;19.50;50.0;Ingen;
0136;177573511;1;0;64;1#2;10-50;;;19.50;50.0;Ingen;
0136;177573512;1;0;7;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114071;1;0;5;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114072;1;0;77;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114073;1;0;88;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114074;1;0;168;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114075;1;0;152;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114076;1;0;296;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114077;1;0;72;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114078;1;0;55;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114079;1;0;104;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114080;1;0;107;1#2;10-50;;;19.50;50.0;Ingen;
0136;177573513;1;0;19;1#2;10-50;;;19.50;50.0;Ingen;
0136;177573514;1;0;30;1#2;10-50;;;19.50;50.0;Ingen;
0136;177573515;1;0;119;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114082;1;0;58;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114083;1;0;163;1#2;10-50;;;19.50;50.0;Ingen;
0136;246447111;1;0;3;1#2;10-50;;;19.50;50.0;Ingen;
0136;246447112;1;0;6;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114085;1;0;26;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114086;1;0;40;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114087;1;0;32;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114088;1;0;65;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114089;1;0;176;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114090;1;0;64;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114091;1;0;94;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114092;1;0;118;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114093;1;0;55;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114094;1;0;69;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114095;1;0;22;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114096;1;0;110;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114097;1;0;33;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114099;1;0;46;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114100;1;0;66;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114101;1;0;163;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114102;1;0;84;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114103;1;0;33;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114104;1;0;136;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114105;1;0;310;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114106;1;0;95;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114107;1;0;195;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114108;1;0;283;1#2;10-50;;;19.50;50.0;Ingen;
0136;145114109;1;0;190;1#2;10-50;;;19.50;50.0;Ingen;
