*0211*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0211;145167804;1;0;83;1#2;10-50;10-50;;19.50;50.0;Ingen;
0211;145167909;1;0;335;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;230323368;1;0;28;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;230323369;1;0;124;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167911;1;0;196;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167912;1;0;72;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167913;1;0;35;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167914;1;0;397;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167915;1;0;69;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167916;1;0;159;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167917;1;0;88;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167918;1;0;151;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167919;1;0;99;1#2;10-50;10-50;;19.50;50.0;Ingen;
0211;145167920;1;0;42;1#2;10-50;10-50;;19.50;50.0;Ingen;
0211;145167921;1;0;150;1#2;10-50;10-50;;19.50;50.0;Ingen;
0211;145167922;1;0;10;1#2;10-50;10-50;;19.50;50.0;Ingen;
0211;145167923;1;0;47;1#2;10-50;10-50;;19.50;50.0;Ingen;
0211;145167924;1;0;41;1#2;10-50;10-50;;19.50;50.0;Ingen;
0211;145167925;1;0;724;1#2;10-50;10-50;;19.50;50.0;Ingen;
0211;145167926;1;0;209;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167927;1;0;195;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167928;1;0;58;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;174518761;1;0;13;1#2;T8-40;T8-40;;12.40;40.0;Ingen;
0211;174518762;1;0;628;1#2;T8-40;T8-40;;12.40;40.0;Ingen;
0211;145167930;1;0;167;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167931;1;0;91;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167932;1;0;64;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167933;1;0;25;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167934;1;0;108;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167935;1;0;124;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167936;1;0;11;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167937;1;0;44;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167938;1;0;89;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167939;1;0;50;1#2;T8-40;T8-40;8-32;12.40;40.0;Ingen;
0211;145167940;1;0;42;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167941;1;0;64;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167942;1;0;45;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167943;1;0;54;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167944;1;0;133;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167945;1;0;79;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;230323370;1;0;54;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167947;1;0;69;1#2;T8-40;T8-40;8-32;12.40;40.0;Ingen;
0211;145167948;1;0;46;1#2;T8-40;T8-40;8-32;12.40;40.0;Ingen;
0211;145167949;1;0;31;1#2;T8-40;T8-40;8-32;12.40;40.0;Ingen;
0211;145167950;1;0;29;1#2;T8-40;T8-40;8-32;12.40;40.0;Ingen;
0211;145167951;1;0;133;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167952;1;0;37;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
0211;145167953;1;0;8;1#2;T8-40;T8-40;T8-40;12.40;40.0;Ingen;
