*0238*2011 VEGNETT*20110511*LAST*20110511*VDB SVNT*AHT
..Eksport-dato 20110511
"10"; "10"; "10"; 18.75; 50;

Komm; TransID;kode;Fra;   Til;felt;  So;  Vi; Tel; Len; Vekt;Skilting;
0238;145167862;1;0;1984;1#2;T8-40;T8-40;8-32;12.40;40.0;Ingen;
0238;145189212;1;0;81;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189213;1;0;27;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189214;1;0;135;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189215;1;0;135;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189216;1;0;208;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189217;1;0;126;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189218;1;0;328;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189219;1;0;168;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189220;1;0;90;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189221;1;0;103;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189222;1;0;171;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189223;1;0;144;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189224;1;0;328;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189225;1;0;188;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189226;1;0;351;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189227;1;0;677;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189228;1;0;15;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189229;1;0;90;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189230;1;0;638;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189231;1;0;337;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189232;1;0;93;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189233;1;0;207;1#2;T8-40;10-50;T8-40;19.50;40.0;Ingen;
0238;145189235;1;0;17;1#2;10-50;10-50;;19.50;50.0;Ingen;
0238;260761899;1;0;8;1#2;10-50;10-50;;19.50;50.0;Ingen;
0238;260761900;1;0;100;1#2;10-50;10-50;;19.50;50.0;Ingen;
0238;145189237;1;0;156;1#2;10-50;10-50;;19.50;50.0;Ingen;
0238;145189238;1;0;38;1#2;10-50;10-50;;19.50;50.0;Ingen;
0238;209486317;1;0;61;1#2;10-50;10-50;;19.50;50.0;Ingen;
0238;209486318;1;0;4;1#2;10-50;10-50;;19.50;50.0;Ingen;
